;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;349;62;105.232091691
1;2;Champagne;4;1;112.5
2;3;Picardie;79;10;122.632911392
3;4;Haute-Normandie;20;4;124.5
4;5;Centre;29;4;96.3793103448
5;6;Basse-Normandie;32;5;67.453125
6;7;Bourgogne;2;1;125.0
7;8;Nord;27;5;45.662962963
8;9;Lorraine;61;9;101.590163934
9;10;Alsace;22;6;94.3181818182
10;11;Franche Comté;15;2;60.0
11;12;Pays de la Loire;63;12;105.841269841
12;13;Bretagne;42;7;108.214285714
13;14;Poitou Charentes;6;3;125.0
14;15;Aquitaine;62;11;108.870967742
15;16;Midi-Pyrénées;41;7;137.926829268
16;17;limousin;5;1;100.0
17;18;Rhône-Alpes;98;20;92.612244898
18;19;Auvergne;24;3;76.25
19;20;Languedoc;22;4;121.272727273
20;21;Provence Côte d'Azur;48;12;108.96875
