;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1328;601;102.896649096
1;2;Champagne;302;129;115.571192053
2;3;Picardie;321;148;118.537383178
3;4;Haute-Normandie;283;132;100.074204947
4;5;Centre;479;203;109.801148225
5;6;Basse-Normandie;303;136;118.338283828
6;7;Bourgogne;157;68;119.810509554
7;8;Nord;468;227;101.463675214
8;9;Lorraine;531;194;112.913370998
9;10;Alsace;308;119;113.459415584
10;11;Franche Comté;326;131;99.7653374233
11;12;Pays de la Loire;606;225;108.34859736
12;13;Bretagne;610;220;108.074590164
13;14;Poitou Charentes;376;164;101.076595745
14;15;Aquitaine;548;244;105.528284672
15;16;Midi-Pyrénées;375;153;110.648
16;17;limousin;115;44;105.293478261
17;18;Rhône-Alpes;825;343;105.205454545
18;19;Auvergne;249;117;100.637751004
19;20;Languedoc;547;254;108.820383912
20;21;Provence Côte d'Azur;413;227;107.37409201
