;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;260;32;13.1969230769
1;2;Champagne;71;9;13.0985915493
2;3;Picardie;100;14;10.02
3;4;Haute-Normandie;76;8;8.78947368421
4;5;Centre;176;21;13.4460227273
5;6;Basse-Normandie;120;18;13.8041666667
6;7;Bourgogne;52;8;12.0384615385
7;8;Nord;157;18;10.0178343949
8;9;Lorraine;163;16;18.2147239264
9;10;Alsace;120;17;13.9166666667
10;11;Franche Comté;48;7;10.5729166667
11;12;Pays de la Loire;129;20;14.6337209302
12;13;Bretagne;75;19;12.4066666667
13;14;Poitou Charentes;297;23;12.6296296296
14;15;Aquitaine;253;23;13.7450592885
15;16;Midi-Pyrénées;246;23;11.9715447154
16;17;limousin;35;6;12.8428571429
17;18;Rhône-Alpes;182;22;14.260989011
18;19;Auvergne;157;17;10.4840764331
19;20;Languedoc;167;19;15.3832335329
20;21;Provence Côte d'Azur;143;17;12.3846153846
