;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;447;282;160.394854586
1;2;Champagne;51;59;157.843137255
2;3;Picardie;85;69;119.676470588
3;4;Haute-Normandie;53;53;149.056603774
4;5;Centre;111;90;145.045045045
5;6;Basse-Normandie;77;50;160.519480519
6;7;Bourgogne;32;36;151.875
7;8;Nord;79;100;143.860759494
8;9;Lorraine;83;80;130.843373494
9;10;Alsace;53;45;132.358490566
10;11;Franche Comté;85;51;142.882352941
11;12;Pays de la Loire;129;100;125.242248062
12;13;Bretagne;128;101;121.0546875
13;14;Poitou Charentes;68;74;137.5
14;15;Aquitaine;118;97;132.055084746
15;16;Midi-Pyrénées;80;75;143.875
16;17;limousin;20;17;137.5
17;18;Rhône-Alpes;188;145;134.840425532
18;19;Auvergne;54;43;145.925925926
19;20;Languedoc;139;112;153.597122302
20;21;Provence Côte d'Azur;119;96;145.899159664
