;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;20;33;114.5
1;2;Champagne;14;16;97.8571428571
2;3;Picardie;10;16;78.0
3;4;Haute-Normandie;17;11;85.8823529412
4;5;Centre;7;13;71.4285714286
5;6;Basse-Normandie;12;14;115.583333333
6;7;Bourgogne;3;5;100.0
7;8;Nord;5;16;68.0
8;9;Lorraine;10;17;91.0
9;10;Alsace;11;15;123.636363636
10;11;Franche Comté;2;3;120.0
11;12;Pays de la Loire;22;22;85.4545454545
12;13;Bretagne;21;24;117.619047619
13;14;Poitou Charentes;16;16;115.3125
14;15;Aquitaine;29;26;82.4137931034
15;16;Midi-Pyrénées;14;13;100.0
16;17;limousin;6;3;111.666666667
17;18;Rhône-Alpes;21;24;94.5238095238
18;19;Auvergne;8;9;106.25
19;20;Languedoc;22;18;89.0909090909
20;21;Provence Côte d'Azur;18;18;117.777777778
