;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;8;8;88.4375
1;2;Champagne;6;6;68.3333333333
2;3;Picardie;4;2;120.0
3;4;Haute-Normandie;4;4;73.75
4;5;Centre;14;6;120.714285714
5;6;Basse-Normandie;10;4;209.0
6;7;Bourgogne;0;2;
7;8;Nord;31;15;88.1290322581
8;9;Lorraine;8;5;216.875
9;10;Alsace;6;4;127.166666667
10;11;Franche Comté;0;1;
11;12;Pays de la Loire;7;2;150.0
12;13;Bretagne;1;1;50.0
13;14;Poitou Charentes;3;3;96.6666666667
14;15;Aquitaine;0;1;
15;16;Midi-Pyrénées;0;2;
16;17;limousin;8;4;115.0
17;18;Rhône-Alpes;16;5;98.3125
18;19;Auvergne;7;1;61.4285714286
19;20;Languedoc;11;3;113.181818182
20;21;Provence Côte d'Azur;9;4;137.777777778
