;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;73;33;64.0479452055
1;2;Champagne;46;16;71.5869565217
2;3;Picardie;66;16;64.8409090909
3;4;Haute-Normandie;41;11;53.4146341463
4;5;Centre;52;13;66.9615384615
5;6;Basse-Normandie;60;14;63.4833333333
6;7;Bourgogne;31;5;69.064516129
7;8;Nord;55;16;56.5818181818
8;9;Lorraine;65;17;54.4923076923
9;10;Alsace;22;15;58.9545454545
10;11;Franche Comté;9;3;61.4444444444
11;12;Pays de la Loire;92;22;51.1086956522
12;13;Bretagne;106;24;65.1886792453
13;14;Poitou Charentes;80;16;48.8875
14;15;Aquitaine;98;26;55.7959183673
15;16;Midi-Pyrénées;53;13;50.2075471698
16;17;limousin;11;3;81.6363636364
17;18;Rhône-Alpes;93;24;60.0268817204
18;19;Auvergne;32;9;51.15625
19;20;Languedoc;75;18;57.8933333333
20;21;Provence Côte d'Azur;36;18;64.3888888889
