;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;664;319;23.3615963855
1;2;Champagne;118;70;25.6610169492
2;3;Picardie;184;79;22.6331521739
3;4;Haute-Normandie;145;79;22.3593103448
4;5;Centre;219;113;18.3926940639
5;6;Basse-Normandie;166;86;23.2608433735
6;7;Bourgogne;63;32;16.0
7;8;Nord;298;127;24.360738255
8;9;Lorraine;257;114;24.7733463035
9;10;Alsace;141;74;27.2783687943
10;11;Franche Comté;171;80;27.3865497076
11;12;Pays de la Loire;233;125;20.3201716738
12;13;Bretagne;320;119;22.11375
13;14;Poitou Charentes;162;90;20.1975308642
14;15;Aquitaine;255;147;26.4843137255
15;16;Midi-Pyrénées;164;78;19.881097561
16;17;limousin;64;27;23.6171875
17;18;Rhône-Alpes;395;198;23.0974683544
18;19;Auvergne;157;74;16.2280254777
19;20;Languedoc;283;142;28.4724381625
20;21;Provence Côte d'Azur;197;131;24.3324873096
