;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;463;282;176.090712743
1;2;Champagne;94;59;176.117021277
2;3;Picardie;142;69;173.485915493
3;4;Haute-Normandie;95;53;197.052631579
4;5;Centre;127;90;179.133858268
5;6;Basse-Normandie;93;50;170.806451613
6;7;Bourgogne;68;36;190.294117647
7;8;Nord;199;100;196.542713568
8;9;Lorraine;156;80;175.16025641
9;10;Alsace;81;45;168.395061728
10;11;Franche Comté;78;51;182.820512821
11;12;Pays de la Loire;167;100;167.275449102
12;13;Bretagne;168;101;140.94047619
13;14;Poitou Charentes;152;74;168.256578947
14;15;Aquitaine;152;97;160.953947368
15;16;Midi-Pyrénées;127;75;168.133858268
16;17;limousin;41;17;174.390243902
17;18;Rhône-Alpes;261;145;191.237547893
18;19;Auvergne;90;43;183.466666667
19;20;Languedoc;206;112;199.029126214
20;21;Provence Côte d'Azur;180;96;187.563888889
