;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;166;37;182.319277108
1;2;Champagne;1;4;150.0
2;3;Picardie;45;6;206.444444444
3;4;Haute-Normandie;11;8;279.454545455
4;5;Centre;58;12;161.896551724
5;6;Basse-Normandie;38;5;268.421052632
6;7;Bourgogne;9;2;224.444444444
7;8;Nord;125;17;270.528
8;9;Lorraine;106;13;238.962264151
9;10;Alsace;150;19;193.913333333
10;11;Franche Comté;45;10;125.088888889
11;12;Pays de la Loire;111;23;217.527027027
12;13;Bretagne;45;14;210.222222222
13;14;Poitou Charentes;41;9;173.097560976
14;15;Aquitaine;98;16;167.714285714
15;16;Midi-Pyrénées;27;10;192.37037037
16;17;limousin;59;6;159.728813559
17;18;Rhône-Alpes;164;31;227.731707317
18;19;Auvergne;30;8;219.666666667
19;20;Languedoc;62;20;207.346774194
20;21;Provence Côte d'Azur;26;9;335.538461538
