;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;0;18;
1;2;Champagne;7;4;0.07
2;3;Picardie;0;6;
3;4;Haute-Normandie;0;6;
4;5;Centre;0;14;
5;6;Basse-Normandie;28;4;0.07
6;7;Bourgogne;0;5;
7;8;Nord;0;9;
8;9;Lorraine;0;12;
9;10;Alsace;0;4;
10;11;Franche Comté;0;23;
11;12;Pays de la Loire;0;10;
12;13;Bretagne;0;9;
13;14;Poitou Charentes;0;14;
14;15;Aquitaine;3;10;27.5
15;16;Midi-Pyrénées;0;12;
16;17;limousin;0;2;
17;18;Rhône-Alpes;19;20;168.472631579
18;19;Auvergne;11;7;0.954545454545
19;20;Languedoc;19;9;0.07
20;21;Provence Côte d'Azur;12;6;0.134166666667
