;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;65;48;298.692307692
1;2;Champagne;2;7;275.0
2;3;Picardie;8;9;287.5
3;4;Haute-Normandie;12;17;391.666666667
4;5;Centre;8;6;318.75
5;6;Basse-Normandie;15;8;273.2
6;7;Bourgogne;4;6;425.0
7;8;Nord;26;13;346.153846154
8;9;Lorraine;21;13;380.952380952
9;10;Alsace;3;6;258.333333333
10;11;Franche Comté;4;3;225.0
11;12;Pays de la Loire;14;14;292.857142857
12;13;Bretagne;39;17;332.333333333
13;14;Poitou Charentes;48;16;334.583333333
14;15;Aquitaine;28;18;269.642857143
15;16;Midi-Pyrénées;13;9;396.153846154
16;17;limousin;0;1;
17;18;Rhône-Alpes;26;31;350.0
18;19;Auvergne;7;9;278.571428571
19;20;Languedoc;17;12;314.470588235
20;21;Provence Côte d'Azur;20;20;365.0
