;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;40;48;99.8
1;2;Champagne;14;7;78.0
2;3;Picardie;4;9;79.75
3;4;Haute-Normandie;15;17;64.2666666667
4;5;Centre;9;6;95.0
5;6;Basse-Normandie;3;8;75.0
6;7;Bourgogne;2;6;75.0
7;8;Nord;5;13;130.0
8;9;Lorraine;15;13;125.0
9;10;Alsace;4;6;83.5
10;11;Franche Comté;0;3;
11;12;Pays de la Loire;10;14;106.0
12;13;Bretagne;11;17;91.2727272727
13;14;Poitou Charentes;6;16;106.666666667
14;15;Aquitaine;2;18;82.5
15;16;Midi-Pyrénées;0;9;
16;17;limousin;2;1;90.0
17;18;Rhône-Alpes;12;31;96.2916666667
18;19;Auvergne;5;9;73.0
19;20;Languedoc;12;12;93.25
20;21;Provence Côte d'Azur;15;20;89.8666666667
