;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;83;60;51.6024096386
1;2;Champagne;5;4;24.6
2;3;Picardie;17;22;33.2352941176
3;4;Haute-Normandie;11;13;85.9090909091
4;5;Centre;1;9;30.0
5;6;Basse-Normandie;16;12;50.0
6;7;Bourgogne;13;9;43.8461538462
7;8;Nord;10;9;39.9
8;9;Lorraine;30;17;50.9333333333
9;10;Alsace;17;12;55.2941176471
10;11;Franche Comté;1;8;150.0
11;12;Pays de la Loire;34;26;40.0
12;13;Bretagne;21;17;59.0476190476
13;14;Poitou Charentes;17;10;36.1764705882
14;15;Aquitaine;12;21;48.3333333333
15;16;Midi-Pyrénées;9;8;27.2222222222
16;17;limousin;11;4;34.0909090909
17;18;Rhône-Alpes;37;46;39.3243243243
18;19;Auvergne;9;8;36.6666666667
19;20;Languedoc;25;20;52.8
20;21;Provence Côte d'Azur;44;28;36.5909090909
