;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;51;19;133.333333333
1;2;Champagne;25;8;122.84
2;3;Picardie;17;7;127.941176471
3;4;Haute-Normandie;6;2;130.0
4;5;Centre;26;7;116.730769231
5;6;Basse-Normandie;28;7;150.642857143
6;7;Bourgogne;8;3;201.0
7;8;Nord;28;10;148.035714286
8;9;Lorraine;17;8;133.235294118
9;10;Alsace;7;3;164.285714286
10;11;Franche Comté;1;1;130.0
11;12;Pays de la Loire;23;9;118.695652174
12;13;Bretagne;36;15;127.388888889
13;14;Poitou Charentes;21;8;142.142857143
14;15;Aquitaine;10;4;127.0
15;16;Midi-Pyrénées;18;8;126.666666667
16;17;limousin;13;3;118.076923077
17;18;Rhône-Alpes;22;11;124.090909091
18;19;Auvergne;15;4;139.333333333
19;20;Languedoc;18;6;137.5
20;21;Provence Côte d'Azur;17;7;161.352941176
