;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;17;319;35.4411764706
1;2;Champagne;3;70;80.0
2;3;Picardie;4;79;18.75
3;4;Haute-Normandie;9;79;43.8888888889
4;5;Centre;4;113;153.75
5;6;Basse-Normandie;3;86;50.0
6;7;Bourgogne;0;32;
7;8;Nord;0;127;
8;9;Lorraine;4;114;120.0
9;10;Alsace;6;74;123.333333333
10;11;Franche Comté;1;80;60.0
11;12;Pays de la Loire;1;125;50.0
12;13;Bretagne;12;119;34.5833333333
13;14;Poitou Charentes;0;90;
14;15;Aquitaine;10;147;120.0
15;16;Midi-Pyrénées;1;78;21.0
16;17;limousin;0;27;
17;18;Rhône-Alpes;17;198;93.5294117647
18;19;Auvergne;3;74;100.0
19;20;Languedoc;8;142;75.625
20;21;Provence Côte d'Azur;3;131;95.0
