;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;405;32;351.833333333
1;2;Champagne;0;0;
2;3;Picardie;211;11;431.895734597
3;4;Haute-Normandie;113;9;321.769911504
4;5;Centre;69;5;365.797101449
5;6;Basse-Normandie;61;4;291.639344262
6;7;Bourgogne;71;5;225.211267606
7;8;Nord;52;4;258.653846154
8;9;Lorraine;77;6;315.844155844
9;10;Alsace;36;3;196.666666667
10;11;Franche Comté;114;5;397.192982456
11;12;Pays de la Loire;139;8;225.251798561
12;13;Bretagne;147;10;332.925170068
13;14;Poitou Charentes;52;4;242.5
14;15;Aquitaine;173;8;265.751445087
15;16;Midi-Pyrénées;75;6;281.666666667
16;17;limousin;69;4;377.536231884
17;18;Rhône-Alpes;338;20;329.644970414
18;19;Auvergne;60;5;272.0
19;20;Languedoc;168;10;426.19047619
20;21;Provence Côte d'Azur;232;14;331.594827586
