;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;48;29;23.1875
1;2;Champagne;19;6;20.6842105263
2;3;Picardie;32;11;17.109375
3;4;Haute-Normandie;15;12;29.0666666667
4;5;Centre;33;13;19.7727272727
5;6;Basse-Normandie;14;8;22.8571428571
6;7;Bourgogne;6;7;14.1666666667
7;8;Nord;39;14;34.3333333333
8;9;Lorraine;41;20;24.3902439024
9;10;Alsace;17;9;28.8235294118
10;11;Franche Comté;0;3;
11;12;Pays de la Loire;27;15;19.9074074074
12;13;Bretagne;38;17;25.1184210526
13;14;Poitou Charentes;19;13;42.4210526316
14;15;Aquitaine;44;27;16.0227272727
15;16;Midi-Pyrénées;23;14;14.1739130435
16;17;limousin;3;2;33.3333333333
17;18;Rhône-Alpes;43;22;25.0813953488
18;19;Auvergne;17;7;16.6176470588
19;20;Languedoc;35;18;20.12
20;21;Provence Côte d'Azur;10;15;16.22
