;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;25;11;116.0
1;2;Champagne;1;2;200.0
2;3;Picardie;10;4;56.5
3;4;Haute-Normandie;6;5;110.0
4;5;Centre;5;6;60.0
5;6;Basse-Normandie;3;2;83.3333333333
6;7;Bourgogne;5;2;64.0
7;8;Nord;14;7;146.607142857
8;9;Lorraine;7;6;99.2857142857
9;10;Alsace;10;6;135.5
10;11;Franche Comté;9;4;95.5555555556
11;12;Pays de la Loire;21;10;134.523809524
12;13;Bretagne;14;7;117.357142857
13;14;Poitou Charentes;8;5;166.25
14;15;Aquitaine;10;10;81.5
15;16;Midi-Pyrénées;6;4;72.5
16;17;limousin;6;2;118.333333333
17;18;Rhône-Alpes;23;15;98.9130434783
18;19;Auvergne;3;1;90.0
19;20;Languedoc;22;13;122.727272727
20;21;Provence Côte d'Azur;5;4;78.5
