;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;0;6;
1;2;Champagne;0;4;
2;3;Picardie;3;2;100.0
3;4;Haute-Normandie;2;1;80.0
4;5;Centre;0;9;
5;6;Basse-Normandie;1;1;130.0
6;7;Bourgogne;0;2;
7;8;Nord;0;6;
8;9;Lorraine;1;7;40.0
9;10;Alsace;0;2;
10;11;Franche Comté;1;4;100.0
11;12;Pays de la Loire;4;7;71.25
12;13;Bretagne;0;7;
13;14;Poitou Charentes;1;4;50.0
14;15;Aquitaine;3;14;103.333333333
15;16;Midi-Pyrénées;3;6;75.0
16;17;limousin;0;2;
17;18;Rhône-Alpes;0;8;
18;19;Auvergne;0;6;
19;20;Languedoc;2;10;80.0
20;21;Provence Côte d'Azur;1;6;130.0
