;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;126;64;192.119047619
1;2;Champagne;50;19;194.3
2;3;Picardie;22;11;191.363636364
3;4;Haute-Normandie;1;3;120.0
4;5;Centre;63;28;158.049206349
5;6;Basse-Normandie;22;12;141.136363636
6;7;Bourgogne;6;3;110.0
7;8;Nord;80;32;195.625
8;9;Lorraine;28;14;162.25
9;10;Alsace;6;4;75.0
10;11;Franche Comté;10;5;94.0
11;12;Pays de la Loire;20;11;163.75
12;13;Bretagne;20;8;122.75
13;14;Poitou Charentes;19;8;142.105263158
14;15;Aquitaine;14;5;180.928571429
15;16;Midi-Pyrénées;6;5;242.5
16;17;limousin;6;2;213.833333333
17;18;Rhône-Alpes;32;11;176.5625
18;19;Auvergne;13;6;150.0
19;20;Languedoc;41;20;185.56097561
20;21;Provence Côte d'Azur;53;18;228.113207547
