;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;474;48;60.2827004219
1;2;Champagne;53;7;66.4150943396
2;3;Picardie;85;9;62.2941176471
3;4;Haute-Normandie;179;17;55.5502793296
4;5;Centre;75;6;79.2533333333
5;6;Basse-Normandie;107;8;69.0420560748
6;7;Bourgogne;54;6;42.962962963
7;8;Nord;113;13;72.7345132743
8;9;Lorraine;91;13;47.1153846154
9;10;Alsace;18;6;64.4444444444
10;11;Franche Comté;19;3;72.1052631579
11;12;Pays de la Loire;117;14;51.9829059829
12;13;Bretagne;158;17;63.2231012658
13;14;Poitou Charentes;199;16;71.2964824121
14;15;Aquitaine;188;18;59.7978723404
15;16;Midi-Pyrénées;68;9;76.6970588235
16;17;limousin;15;1;25.6666666667
17;18;Rhône-Alpes;243;31;59.8703703704
18;19;Auvergne;80;9;58.48125
19;20;Languedoc;123;12;68.2967479675
20;21;Provence Côte d'Azur;157;20;68.8121019108
