;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;100;60;132.6968
1;2;Champagne;6;4;53.5
2;3;Picardie;28;22;138.207142857
3;4;Haute-Normandie;8;13;152.75
4;5;Centre;9;9;149.333333333
5;6;Basse-Normandie;20;12;106.15
6;7;Bourgogne;14;9;123.985714286
7;8;Nord;13;9;121.338461538
8;9;Lorraine;24;17;120.916666667
9;10;Alsace;15;12;76.5333333333
10;11;Franche Comté;21;8;145.238095238
11;12;Pays de la Loire;46;26;112.369565217
12;13;Bretagne;33;17;101.398484848
13;14;Poitou Charentes;13;10;103.538461538
14;15;Aquitaine;42;21;110.682142857
15;16;Midi-Pyrénées;22;8;160.036363636
16;17;limousin;12;4;159.166666667
17;18;Rhône-Alpes;60;46;116.744166667
18;19;Auvergne;14;8;100.642857143
19;20;Languedoc;32;20;124.03125
20;21;Provence Côte d'Azur;48;28;125.091666667
