;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;11;3;32.2727272727
1;2;Champagne;4;5;52.5
2;3;Picardie;1;2;30.0
3;4;Haute-Normandie;4;3;52.5
4;5;Centre;6;4;25.0
5;6;Basse-Normandie;1;3;45.0
6;7;Bourgogne;0;1;
7;8;Nord;6;8;62.5
8;9;Lorraine;4;4;100.0
9;10;Alsace;1;3;45.0
10;11;Franche Comté;0;1;
11;12;Pays de la Loire;0;1;
12;13;Bretagne;2;1;72.5
13;14;Poitou Charentes;0;1;
14;15;Aquitaine;0;0;
15;16;Midi-Pyrénées;0;2;
16;17;limousin;0;3;
17;18;Rhône-Alpes;1;2;30.0
18;19;Auvergne;0;0;
19;20;Languedoc;8;2;30.0
20;21;Provence Côte d'Azur;0;2;
