;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;6;106;129.166666667
1;2;Champagne;8;42;122.5
2;3;Picardie;8;17;56.25
3;4;Haute-Normandie;2;7;70.0
4;5;Centre;9;45;78.8888888889
5;6;Basse-Normandie;2;17;50.0
6;7;Bourgogne;1;8;100.0
7;8;Nord;12;57;70.4166666667
8;9;Lorraine;5;21;102.0
9;10;Alsace;2;8;122.5
10;11;Franche Comté;0;9;
11;12;Pays de la Loire;3;28;133.333333333
12;13;Bretagne;2;21;130.0
13;14;Poitou Charentes;3;15;140.0
14;15;Aquitaine;2;19;90.0
15;16;Midi-Pyrénées;0;8;
16;17;limousin;1;2;50.0
17;18;Rhône-Alpes;0;18;
18;19;Auvergne;2;11;52.5
19;20;Languedoc;7;42;100.0
20;21;Provence Côte d'Azur;1;33;100.0
