;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;48;32;335.416666667
1;2;Champagne;0;0;
2;3;Picardie;4;11;259.0
3;4;Haute-Normandie;8;9;216.75
4;5;Centre;2;5;350.0
5;6;Basse-Normandie;2;4;162.0
6;7;Bourgogne;4;5;162.5
7;8;Nord;5;4;296.0
8;9;Lorraine;9;6;266.666666667
9;10;Alsace;6;3;333.333333333
10;11;Franche Comté;4;5;350.0
11;12;Pays de la Loire;15;8;373.333333333
12;13;Bretagne;10;10;420.0
13;14;Poitou Charentes;1;4;250.0
14;15;Aquitaine;23;8;315.217391304
15;16;Midi-Pyrénées;18;6;361.111111111
16;17;limousin;3;4;300.0
17;18;Rhône-Alpes;32;20;428.0625
18;19;Auvergne;7;5;357.142857143
19;20;Languedoc;20;10;350.0
20;21;Provence Côte d'Azur;8;14;312.5
