;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;59;62;293.033898305
1;2;Champagne;0;1;
2;3;Picardie;10;10;380.0
3;4;Haute-Normandie;8;4;456.25
4;5;Centre;5;4;235.0
5;6;Basse-Normandie;10;5;340.0
6;7;Bourgogne;0;1;
7;8;Nord;8;5;331.25
8;9;Lorraine;16;9;303.125
9;10;Alsace;4;6;300.0
10;11;Franche Comté;0;2;
11;12;Pays de la Loire;16;12;340.625
12;13;Bretagne;10;7;322.0
13;14;Poitou Charentes;5;3;400.0
14;15;Aquitaine;20;11;287.5
15;16;Midi-Pyrénées;12;7;383.333333333
16;17;limousin;3;1;250.0
17;18;Rhône-Alpes;19;20;313.157894737
18;19;Auvergne;0;3;
19;20;Languedoc;4;4;287.5
20;21;Provence Côte d'Azur;15;12;350.0
