;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;654;77;14.0944954128
1;2;Champagne;55;5;17.0745454545
2;3;Picardie;76;12;12.0263157895
3;4;Haute-Normandie;134;21;10.2388059701
4;5;Centre;134;13;11.5559701493
5;6;Basse-Normandie;79;11;13.3101265823
6;7;Bourgogne;54;6;20.0833333333
7;8;Nord;45;11;16.2
8;9;Lorraine;190;15;13.8526315789
9;10;Alsace;39;5;11.2820512821
10;11;Franche Comté;35;4;10.8
11;12;Pays de la Loire;230;28;14.3260869565
12;13;Bretagne;211;32;14.0900473934
13;14;Poitou Charentes;62;8;13.5
14;15;Aquitaine;186;25;12.1693548387
15;16;Midi-Pyrénées;106;19;16.8396226415
16;17;limousin;13;3;10.5769230769
17;18;Rhône-Alpes;347;43;12.1282420749
18;19;Auvergne;89;9;15.7134831461
19;20;Languedoc;203;25;13.8201970443
20;21;Provence Côte d'Azur;180;24;17.8111111111
