;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1658;319;179.724969843
1;2;Champagne;353;70;181.433427762
2;3;Picardie;473;79;233.437632135
3;4;Haute-Normandie;370;79;205.239189189
4;5;Centre;573;113;180.602094241
5;6;Basse-Normandie;397;86;193.323677582
6;7;Bourgogne;128;32;193.15625
7;8;Nord;930;127;218.125806452
8;9;Lorraine;532;114;195.412593985
9;10;Alsace;483;74;213.219461698
10;11;Franche Comté;383;80;186.109660574
11;12;Pays de la Loire;620;125;197.347096774
12;13;Bretagne;552;119;176.059782609
13;14;Poitou Charentes;373;90;162.774798928
14;15;Aquitaine;610;147;179.254098361
15;16;Midi-Pyrénées;301;78;179.013289037
16;17;limousin;157;27;166.834394904
17;18;Rhône-Alpes;930;198;192.299462366
18;19;Auvergne;290;74;178.927586207
19;20;Languedoc;643;142;226.463452566
20;21;Provence Côte d'Azur;577;131;183.870883882
