;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;78;29;145.423076923
1;2;Champagne;10;6;110.0
2;3;Picardie;26;11;89.4230769231
3;4;Haute-Normandie;34;12;135.911764706
4;5;Centre;34;13;122.529411765
5;6;Basse-Normandie;25;8;98.68
6;7;Bourgogne;16;7;119.375
7;8;Nord;41;14;115.853658537
8;9;Lorraine;57;20;109.649122807
9;10;Alsace;20;9;144.75
10;11;Franche Comté;4;3;113.75
11;12;Pays de la Loire;32;15;115.0
12;13;Bretagne;61;17;131.204918033
13;14;Poitou Charentes;44;13;109.772727273
14;15;Aquitaine;78;27;127.41025641
15;16;Midi-Pyrénées;41;14;151.341463415
16;17;limousin;9;2;136.666666667
17;18;Rhône-Alpes;65;22;113.461538462
18;19;Auvergne;16;7;155.3125
19;20;Languedoc;51;18;131.37254902
20;21;Provence Côte d'Azur;36;15;137.222222222
