;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;10;6;149.3
1;2;Champagne;4;4;151.25
2;3;Picardie;4;2;147.5
3;4;Haute-Normandie;4;1;97.0
4;5;Centre;16;9;184.25
5;6;Basse-Normandie;4;1;308.75
6;7;Bourgogne;3;2;103.333333333
7;8;Nord;13;6;149.461538462
8;9;Lorraine;9;7;118.055555556
9;10;Alsace;3;2;333.333333333
10;11;Franche Comté;7;4;389.285714286
11;12;Pays de la Loire;15;7;194.2
12;13;Bretagne;11;7;145.0
13;14;Poitou Charentes;10;4;193.5
14;15;Aquitaine;49;14;163.040816327
15;16;Midi-Pyrénées;15;6;170.666666667
16;17;limousin;5;2;238.0
17;18;Rhône-Alpes;22;8;200.681818182
18;19;Auvergne;18;6;140.722222222
19;20;Languedoc;18;10;177.638888889
20;21;Provence Côte d'Azur;17;6;172.647058824
