;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;13;6;330.769230769
1;2;Champagne;3;4;366.666666667
2;3;Picardie;0;2;
3;4;Haute-Normandie;0;1;
4;5;Centre;21;9;304.285714286
5;6;Basse-Normandie;1;1;400.0
6;7;Bourgogne;7;2;271.428571429
7;8;Nord;2;6;350.0
8;9;Lorraine;14;7;325.0
9;10;Alsace;0;2;
10;11;Franche Comté;7;4;285.714285714
11;12;Pays de la Loire;14;7;332.142857143
12;13;Bretagne;21;7;311.904761905
13;14;Poitou Charentes;10;4;305.0
14;15;Aquitaine;15;14;275.733333333
15;16;Midi-Pyrénées;14;6;267.857142857
16;17;limousin;1;2;12.0
17;18;Rhône-Alpes;14;8;346.428571429
18;19;Auvergne;13;6;323.076923077
19;20;Languedoc;7;10;321.428571429
20;21;Provence Côte d'Azur;6;6;366.666666667
