;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;2449;282;73.8545324622
1;2;Champagne;640;59;68.9203125
2;3;Picardie;571;69;68.8791593695
3;4;Haute-Normandie;511;53;67.8111545988
4;5;Centre;897;90;72.3514492754
5;6;Basse-Normandie;508;50;68.6732283465
6;7;Bourgogne;358;36;71.7374301676
7;8;Nord;701;100;82.7004279601
8;9;Lorraine;784;80;67.9103954082
9;10;Alsace;325;45;90.6753846154
10;11;Franche Comté;565;51;59.1936283186
11;12;Pays de la Loire;1139;100;70.233977173
12;13;Bretagne;1095;101;71.7340182648
13;14;Poitou Charentes;841;74;63.9524375743
14;15;Aquitaine;1054;97;72.9725806452
15;16;Midi-Pyrénées;871;75;72.2657864524
16;17;limousin;218;17;52.9908256881
17;18;Rhône-Alpes;1409;145;72.9343506033
18;19;Auvergne;465;43;71.1440860215
19;20;Languedoc;1155;112;78.3437229437
20;21;Provence Côte d'Azur;975;96;76.9651589744
