;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;371;60;223.194609164
1;2;Champagne;20;4;256.5
2;3;Picardie;141;22;292.836879433
3;4;Haute-Normandie;35;13;327.142857143
4;5;Centre;60;9;110.366666667
5;6;Basse-Normandie;28;12;158.571428571
6;7;Bourgogne;78;9;165.384615385
7;8;Nord;52;9;208.596153846
8;9;Lorraine;114;17;175.74122807
9;10;Alsace;104;12;248.663461538
10;11;Franche Comté;48;8;181.875
11;12;Pays de la Loire;98;26;157.714285714
12;13;Bretagne;86;17;223.23255814
13;14;Poitou Charentes;27;10;143.666666667
14;15;Aquitaine;94;21;193.308510638
15;16;Midi-Pyrénées;12;8;214.583333333
16;17;limousin;33;4;332.181818182
17;18;Rhône-Alpes;207;46;209.903381643
18;19;Auvergne;26;8;132.884615385
19;20;Languedoc;81;20;214.518518519
20;21;Provence Côte d'Azur;129;28;185.496124031
