;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;83;43;45.4722891566
1;2;Champagne;7;3;50.7142857143
2;3;Picardie;12;7;81.6666666667
3;4;Haute-Normandie;12;7;21.6666666667
4;5;Centre;4;5;33.75
5;6;Basse-Normandie;16;5;31.0
6;7;Bourgogne;5;2;74.8
7;8;Nord;9;6;28.8888888889
8;9;Lorraine;17;10;27.7058823529
9;10;Alsace;14;3;44.3571428571
10;11;Franche Comté;1;2;36.0
11;12;Pays de la Loire;57;17;43.6105263158
12;13;Bretagne;29;16;46.0689655172
13;14;Poitou Charentes;2;4;40.0
14;15;Aquitaine;35;14;27.6185714286
15;16;Midi-Pyrénées;16;12;47.0625
16;17;limousin;1;2;18.0
17;18;Rhône-Alpes;34;20;36.4705882353
18;19;Auvergne;15;5;38.3333333333
19;20;Languedoc;27;11;62.5925925926
20;21;Provence Côte d'Azur;21;10;38.3333333333
