;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;2;106;42.5
1;2;Champagne;4;42;90.0
2;3;Picardie;0;17;
3;4;Haute-Normandie;0;7;
4;5;Centre;3;45;71.6666666667
5;6;Basse-Normandie;0;17;
6;7;Bourgogne;0;8;
7;8;Nord;0;57;
8;9;Lorraine;0;21;
9;10;Alsace;2;8;60.0
10;11;Franche Comté;1;9;60.0
11;12;Pays de la Loire;4;28;2.5
12;13;Bretagne;9;21;31.6666666667
13;14;Poitou Charentes;0;15;
14;15;Aquitaine;0;19;
15;16;Midi-Pyrénées;0;8;
16;17;limousin;0;2;
17;18;Rhône-Alpes;6;18;170.833333333
18;19;Auvergne;0;11;
19;20;Languedoc;2;42;110.0
20;21;Provence Côte d'Azur;0;33;
