;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;54;60;158.351851852
1;2;Champagne;6;4;192.333333333
2;3;Picardie;18;22;196.833333333
3;4;Haute-Normandie;13;13;216.461538462
4;5;Centre;4;9;65.75
5;6;Basse-Normandie;13;12;102.0
6;7;Bourgogne;10;9;206.0
7;8;Nord;6;9;110.0
8;9;Lorraine;14;17;138.285714286
9;10;Alsace;14;12;116.571428571
10;11;Franche Comté;7;8;149.142857143
11;12;Pays de la Loire;12;26;140.333333333
12;13;Bretagne;24;17;125.5625
13;14;Poitou Charentes;4;10;187.0
14;15;Aquitaine;14;21;133.107142857
15;16;Midi-Pyrénées;3;8;61.6666666667
16;17;limousin;0;4;
17;18;Rhône-Alpes;34;46;150.338235294
18;19;Auvergne;6;8;156.333333333
19;20;Languedoc;23;20;156.826086957
20;21;Provence Côte d'Azur;11;28;111.363636364
