;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;5;5;266.0
1;2;Champagne;0;1;
2;3;Picardie;0;0;
3;4;Haute-Normandie;0;1;
4;5;Centre;2;2;225.0
5;6;Basse-Normandie;0;1;
6;7;Bourgogne;0;1;
7;8;Nord;24;7;222.5
8;9;Lorraine;0;1;
9;10;Alsace;11;1;290.0
10;11;Franche Comté;0;0;
11;12;Pays de la Loire;19;1;151.578947368
12;13;Bretagne;0;0;
13;14;Poitou Charentes;12;2;266.666666667
14;15;Aquitaine;0;1;
15;16;Midi-Pyrénées;0;0;
16;17;limousin;0;1;
17;18;Rhône-Alpes;0;3;
18;19;Auvergne;1;1;100.0
19;20;Languedoc;17;1;94.1176470588
20;21;Provence Côte d'Azur;3;2;1210.0
