;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;4;5;312.5
1;2;Champagne;0;1;
2;3;Picardie;0;0;
3;4;Haute-Normandie;2;1;300.0
4;5;Centre;0;2;
5;6;Basse-Normandie;0;1;
6;7;Bourgogne;1;1;250.0
7;8;Nord;12;7;383.333333333
8;9;Lorraine;0;1;
9;10;Alsace;0;1;
10;11;Franche Comté;0;0;
11;12;Pays de la Loire;4;1;240.0
12;13;Bretagne;0;0;
13;14;Poitou Charentes;3;2;416.666666667
14;15;Aquitaine;1;1;400.0
15;16;Midi-Pyrénées;0;0;
16;17;limousin;1;1;350.0
17;18;Rhône-Alpes;0;3;
18;19;Auvergne;1;1;200.0
19;20;Languedoc;2;1;250.0
20;21;Provence Côte d'Azur;5;2;300.0
