;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;48;32;20.84375
1;2;Champagne;3;9;38.3333333333
2;3;Picardie;40;14;19.9875
3;4;Haute-Normandie;13;8;43.3846153846
4;5;Centre;22;21;36.8636363636
5;6;Basse-Normandie;28;18;23.7071428571
6;7;Bourgogne;9;8;23.3333333333
7;8;Nord;29;18;40.3275862069
8;9;Lorraine;33;16;23.4393939394
9;10;Alsace;21;17;21.9047619048
10;11;Franche Comté;16;7;21.0
11;12;Pays de la Loire;56;20;26.0
12;13;Bretagne;30;19;33.1333333333
13;14;Poitou Charentes;47;23;27.1489361702
14;15;Aquitaine;31;23;17.4032258065
15;16;Midi-Pyrénées;69;23;18.3623188406
16;17;limousin;18;6;46.4166666667
17;18;Rhône-Alpes;40;22;26.075
18;19;Auvergne;17;17;19.2941176471
19;20;Languedoc;16;19;47.09375
20;21;Provence Côte d'Azur;36;17;37.0972222222
