;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;271;282;342.32103321
1;2;Champagne;63;59;317.46031746
2;3;Picardie;70;69;276.564285714
3;4;Haute-Normandie;53;53;359.132075472
4;5;Centre;102;90;327.921568627
5;6;Basse-Normandie;48;50;305.666666667
6;7;Bourgogne;40;36;327.5
7;8;Nord;139;100;336.366906475
8;9;Lorraine;94;80;335.191489362
9;10;Alsace;41;45;380.487804878
10;11;Franche Comté;50;51;338.8
11;12;Pays de la Loire;115;100;325.739130435
12;13;Bretagne;241;101;327.385892116
13;14;Poitou Charentes;160;74;298.3375
14;15;Aquitaine;202;97;324.504950495
15;16;Midi-Pyrénées;186;75;324.924731183
16;17;limousin;34;17;303.088235294
17;18;Rhône-Alpes;150;145;354.893333333
18;19;Auvergne;63;43;334.761904762
19;20;Languedoc;127;112;342.220472441
20;21;Provence Côte d'Azur;110;96;326.818181818
