;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;364;601;16.465
1;2;Champagne;102;129;1.29137254902
2;3;Picardie;96;148;20.2057291667
3;4;Haute-Normandie;72;132;32.7258333333
4;5;Centre;177;203;13.0311864407
5;6;Basse-Normandie;74;136;24.4889189189
6;7;Bourgogne;38;68;15.0902631579
7;8;Nord;46;227;14.8293478261
8;9;Lorraine;80;194;24.260625
9;10;Alsace;100;119;1.26
10;11;Franche Comté;103;131;0.912427184466
11;12;Pays de la Loire;157;225;12.0657961783
12;13;Bretagne;197;220;2.13157360406
13;14;Poitou Charentes;176;164;17.2766477273
14;15;Aquitaine;240;244;1.78029166667
15;16;Midi-Pyrénées;135;153;2.30459259259
16;17;limousin;56;44;4.58553571429
17;18;Rhône-Alpes;235;343;52.4841276596
18;19;Auvergne;83;117;12.3871084337
19;20;Languedoc;173;254;6.37838150289
20;21;Provence Côte d'Azur;189;227;7.39402116402
