;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;2;5;150.0
1;2;Champagne;2;1;300.0
2;3;Picardie;0;0;
3;4;Haute-Normandie;0;1;
4;5;Centre;3;2;100.0
5;6;Basse-Normandie;2;1;150.0
6;7;Bourgogne;1;1;300.0
7;8;Nord;4;7;175.0
8;9;Lorraine;1;1;150.0
9;10;Alsace;0;1;
10;11;Franche Comté;0;0;
11;12;Pays de la Loire;0;1;
12;13;Bretagne;0;0;
13;14;Poitou Charentes;1;2;100.0
14;15;Aquitaine;0;1;
15;16;Midi-Pyrénées;0;0;
16;17;limousin;1;1;200.0
17;18;Rhône-Alpes;2;3;150.0
18;19;Auvergne;3;1;50.0
19;20;Languedoc;0;1;
20;21;Provence Côte d'Azur;1;2;100.0
