;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;160;17;341.46875
1;2;Champagne;84;6;235.952380952
2;3;Picardie;70;5;428.785714286
3;4;Haute-Normandie;59;3;251.694915254
4;5;Centre;152;13;281.118421053
5;6;Basse-Normandie;44;2;322.704545455
6;7;Bourgogne;30;2;153.666666667
7;8;Nord;91;7;336.263736264
8;9;Lorraine;134;10;299.253731343
9;10;Alsace;42;5;308.452380952
10;11;Franche Comté;120;6;270.916666667
11;12;Pays de la Loire;134;7;245.634328358
12;13;Bretagne;113;8;237.96460177
13;14;Poitou Charentes;151;10;316.622516556
14;15;Aquitaine;315;17;342.19047619
15;16;Midi-Pyrénées;222;11;308.367117117
16;17;limousin;35;3;204.285714286
17;18;Rhône-Alpes;236;18;361.991525424
18;19;Auvergne;137;9;165.218978102
19;20;Languedoc;258;14;308.914728682
20;21;Provence Côte d'Azur;126;10;324.047619048
