;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1603;282;238.624298191
1;2;Champagne;373;59;206.806970509
2;3;Picardie;447;69;234.397091723
3;4;Haute-Normandie;254;53;231.885826772
4;5;Centre;409;90;240.392420538
5;6;Basse-Normandie;291;50;237.926460481
6;7;Bourgogne;169;36;186.49704142
7;8;Nord;561;100;232.587344029
8;9;Lorraine;572;80;218.196678322
9;10;Alsace;307;45;227.164495114
10;11;Franche Comté;271;51;225.752767528
11;12;Pays de la Loire;620;100;172.642741935
12;13;Bretagne;407;101;219.773955774
13;14;Poitou Charentes;329;74;218.139817629
14;15;Aquitaine;423;97;206.274231678
15;16;Midi-Pyrénées;315;75;211.893650794
16;17;limousin;84;17;252.142857143
17;18;Rhône-Alpes;790;145;250.074683544
18;19;Auvergne;163;43;226.981595092
19;20;Languedoc;410;112;229.07195122
20;21;Provence Côte d'Azur;418;96;226.576555024
