;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;152;106;10.2828947368
1;2;Champagne;149;42;9.76510067114
2;3;Picardie;61;17;11.393442623
3;4;Haute-Normandie;28;7;11.0714285714
4;5;Centre;139;45;9.84172661871
5;6;Basse-Normandie;64;17;11.6875
6;7;Bourgogne;5;8;10.0
7;8;Nord;212;57;10.7594339623
8;9;Lorraine;71;21;8.04225352113
9;10;Alsace;7;8;10.7142857143
10;11;Franche Comté;25;9;9.4
11;12;Pays de la Loire;35;28;9.82857142857
12;13;Bretagne;47;21;11.6808510638
13;14;Poitou Charentes;83;15;8.1686746988
14;15;Aquitaine;28;19;9.75
15;16;Midi-Pyrénées;2;8;5.0
16;17;limousin;0;2;
17;18;Rhône-Alpes;67;18;9.9776119403
18;19;Auvergne;11;11;6.36363636364
19;20;Languedoc;22;42;18.2272727273
20;21;Provence Côte d'Azur;45;33;11.6444444444
