;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;299;37;89.1872909699
1;2;Champagne;33;4;154.636363636
2;3;Picardie;38;6;62.8421052632
3;4;Haute-Normandie;69;8;57.6956521739
4;5;Centre;118;12;82.3601694915
5;6;Basse-Normandie;55;5;88.9545454545
6;7;Bourgogne;23;2;128.652173913
7;8;Nord;113;17;72.8539823009
8;9;Lorraine;129;13;74.9186046512
9;10;Alsace;175;19;83.1371428571
10;11;Franche Comté;111;10;107.558558559
11;12;Pays de la Loire;221;23;90.7918552036
12;13;Bretagne;137;14;71.5766423358
13;14;Poitou Charentes;82;9;84.5853658537
14;15;Aquitaine;177;16;68.5480225989
15;16;Midi-Pyrénées;94;10;95.1861702128
16;17;limousin;69;6;92.3550724638
17;18;Rhône-Alpes;295;31;83.9169491525
18;19;Auvergne;77;8;85.5454545455
19;20;Languedoc;240;20;89.1208333333
20;21;Provence Côte d'Azur;93;9;75.2903225806
