;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;1;3;27.5
1;2;Champagne;4;5;97.5
2;3;Picardie;2;2;62.5
3;4;Haute-Normandie;7;3;62.8571428571
4;5;Centre;1;4;55.0
5;6;Basse-Normandie;2;3;57.5
6;7;Bourgogne;0;1;
7;8;Nord;19;8;43.7368421053
8;9;Lorraine;2;4;45.0
9;10;Alsace;6;3;55.0
10;11;Franche Comté;0;1;
11;12;Pays de la Loire;0;1;
12;13;Bretagne;7;1;37.8571428571
13;14;Poitou Charentes;2;1;60.0
14;15;Aquitaine;0;0;
15;16;Midi-Pyrénées;0;2;
16;17;limousin;0;3;
17;18;Rhône-Alpes;4;2;33.75
18;19;Auvergne;0;0;
19;20;Languedoc;0;2;
20;21;Provence Côte d'Azur;4;2;55.0
