;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;0;601;
1;2;Champagne;0;129;
2;3;Picardie;0;148;
3;4;Haute-Normandie;0;132;
4;5;Centre;0;203;
5;6;Basse-Normandie;0;136;
6;7;Bourgogne;0;68;
7;8;Nord;0;227;
8;9;Lorraine;0;194;
9;10;Alsace;0;119;
10;11;Franche Comté;0;131;
11;12;Pays de la Loire;0;225;
12;13;Bretagne;0;220;
13;14;Poitou Charentes;0;164;
14;15;Aquitaine;0;244;
15;16;Midi-Pyrénées;0;153;
16;17;limousin;0;44;
17;18;Rhône-Alpes;0;343;
18;19;Auvergne;0;117;
19;20;Languedoc;0;254;
20;21;Provence Côte d'Azur;0;227;
