;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;703;319;128.984352774
1;2;Champagne;176;70;134.806818182
2;3;Picardie;237;79;117.61814346
3;4;Haute-Normandie;228;79;132.697368421
4;5;Centre;301;113;134.986710963
5;6;Basse-Normandie;224;86;120.390625
6;7;Bourgogne;54;32;124.722222222
7;8;Nord;546;127;122.085622711
8;9;Lorraine;320;114;124.31875
9;10;Alsace;190;74;129.131578947
10;11;Franche Comté;209;80;123.933014354
11;12;Pays de la Loire;319;125;139.659874608
12;13;Bretagne;370;119;142.310810811
13;14;Poitou Charentes;217;90;125.866359447
14;15;Aquitaine;359;147;125.494428969
15;16;Midi-Pyrénées;199;78;122.668341709
16;17;limousin;65;27;139.615384615
17;18;Rhône-Alpes;421;198;124.685273159
18;19;Auvergne;164;74;128.643292683
19;20;Languedoc;329;142;117.241641337
20;21;Provence Côte d'Azur;318;131;127.747641509
