;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;3345;601;17.8563109118
1;2;Champagne;749;129;18.9403871829
2;3;Picardie;915;148;17.7492021858
3;4;Haute-Normandie;824;132;15.3774271845
4;5;Centre;1322;203;15.0129878971
5;6;Basse-Normandie;995;136;14.7191457286
6;7;Bourgogne;371;68;18.128032345
7;8;Nord;1226;227;18.2166231648
8;9;Lorraine;1207;194;20.1153521127
9;10;Alsace;829;119;20.4971652593
10;11;Franche Comté;797;131;17.9796988708
11;12;Pays de la Loire;1392;225;17.7226221264
12;13;Bretagne;1255;220;17.4740876494
13;14;Poitou Charentes;859;164;17.6530849825
14;15;Aquitaine;1406;244;15.6981507824
15;16;Midi-Pyrénées;915;153;16.0485027322
16;17;limousin;267;44;14.9720973783
17;18;Rhône-Alpes;2413;343;18.1530004144
18;19;Auvergne;679;117;17.0058173785
19;20;Languedoc;1726;254;18.3034820394
20;21;Provence Côte d'Azur;1571;227;15.4930553787
