;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;3027;601;112.607267922
1;2;Champagne;579;129;119.896373057
2;3;Picardie;658;148;117.201367781
3;4;Haute-Normandie;769;132;106.761378414
4;5;Centre;943;203;110.179533404
5;6;Basse-Normandie;758;136;100.860158311
6;7;Bourgogne;299;68;111.903010033
7;8;Nord;905;227;107.759779006
8;9;Lorraine;942;194;104.747611465
9;10;Alsace;422;119;103.701421801
10;11;Franche Comté;604;131;102.200331126
11;12;Pays de la Loire;1128;225;109.905230496
12;13;Bretagne;1018;220;118.571954813
13;14;Poitou Charentes;837;164;111.650537634
14;15;Aquitaine;1059;244;109.544381492
15;16;Midi-Pyrénées;797;153;118.630175659
16;17;limousin;204;44;110.764705882
17;18;Rhône-Alpes;1769;343;104.880327869
18;19;Auvergne;615;117;109.094308943
19;20;Languedoc;1205;254;108.833070539
20;21;Provence Côte d'Azur;978;227;116.171779141
