;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1333;601;196.605213803
1;2;Champagne;359;129;204.536211699
2;3;Picardie;347;148;181.721902017
3;4;Haute-Normandie;276;132;195.280797101
4;5;Centre;499;203;199.614428858
5;6;Basse-Normandie;286;136;195.188811189
6;7;Bourgogne;189;68;193.0
7;8;Nord;535;227;205.071028037
8;9;Lorraine;481;194;206.557172557
9;10;Alsace;291;119;205.957044674
10;11;Franche Comté;323;131;184.30495356
11;12;Pays de la Loire;556;225;177.748651079
12;13;Bretagne;504;220;181.035714286
13;14;Poitou Charentes;347;164;181.955331412
14;15;Aquitaine;612;244;192.258169935
15;16;Midi-Pyrénées;324;153;179.459876543
16;17;limousin;128;44;193.78515625
17;18;Rhône-Alpes;861;343;195.449477352
18;19;Auvergne;326;117;200.493865031
19;20;Languedoc;615;254;201.798373984
20;21;Provence Côte d'Azur;598;227;200.543478261
