;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;471;60;80.1475583864
1;2;Champagne;45;4;66.8222222222
2;3;Picardie;169;22;86.1597633136
3;4;Haute-Normandie;129;13;79.2635658915
4;5;Centre;94;9;74.835106383
5;6;Basse-Normandie;148;12;79.1959459459
6;7;Bourgogne;58;9;77.0517241379
7;8;Nord;73;9;91.1780821918
8;9;Lorraine;201;17;72.5373134328
9;10;Alsace;103;12;78.1699029126
10;11;Franche Comté;113;8;94.2477876106
11;12;Pays de la Loire;277;26;79.8339350181
12;13;Bretagne;128;17;64.72265625
13;14;Poitou Charentes;107;10;100.457943925
14;15;Aquitaine;231;21;75.7077922078
15;16;Midi-Pyrénées;84;8;101.464285714
16;17;limousin;29;4;81.5172413793
17;18;Rhône-Alpes;423;46;77.2328605201
18;19;Auvergne;76;8;88.2763157895
19;20;Languedoc;213;20;76.0774647887
20;21;Provence Côte d'Azur;269;28;90.1747211896
