;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1677;319;109.362850328
1;2;Champagne;309;70;114.74433657
2;3;Picardie;414;79;118.387681159
3;4;Haute-Normandie;459;79;107.39869281
4;5;Centre;596;113;105.620469799
5;6;Basse-Normandie;542;86;99.3256457565
6;7;Bourgogne;154;32;102.220779221
7;8;Nord;480;127;104.574375
8;9;Lorraine;578;114;102.036764706
9;10;Alsace;285;74;104.033333333
10;11;Franche Comté;395;80;102.410126582
11;12;Pays de la Loire;703;125;109.559886202
12;13;Bretagne;603;119;113.649668325
13;14;Poitou Charentes;533;90;109.423076923
14;15;Aquitaine;660;147;103.787121212
15;16;Midi-Pyrénées;377;78;110.143899204
16;17;limousin;121;27;116.714876033
17;18;Rhône-Alpes;1074;198;100.132681564
18;19;Auvergne;431;74;107.916473318
19;20;Languedoc;731;142;110.799931601
20;21;Provence Côte d'Azur;623;131;114.317014446
