;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1647;601;124.228749241
1;2;Champagne;352;129;119.372159091
2;3;Picardie;398;148;117.32160804
3;4;Haute-Normandie;348;132;124.452586207
4;5;Centre;539;203;121.729128015
5;6;Basse-Normandie;429;136;123.567599068
6;7;Bourgogne;159;68;125.477987421
7;8;Nord;630;227;121.280952381
8;9;Lorraine;475;194;116.427368421
9;10;Alsace;292;119;126.397260274
10;11;Franche Comté;308;131;125.327922078
11;12;Pays de la Loire;565;225;124.848672566
12;13;Bretagne;634;220;117.390378549
13;14;Poitou Charentes;445;164;114.895505618
14;15;Aquitaine;645;244;122.633333333
15;16;Midi-Pyrénées;401;153;127.027431421
16;17;limousin;129;44;128.337209302
17;18;Rhône-Alpes;885;343;123.034463277
18;19;Auvergne;321;117;114.669781931
19;20;Languedoc;660;254;129.006060606
20;21;Provence Côte d'Azur;579;227;126.433506045
