;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;703;106;9.94025604552
1;2;Champagne;244;42;10.3319672131
2;3;Picardie;96;17;8.91666666667
3;4;Haute-Normandie;37;7;11.8378378378
4;5;Centre;254;45;10.6244094488
5;6;Basse-Normandie;181;17;10.044198895
6;7;Bourgogne;54;8;9.66666666667
7;8;Nord;251;57;9.90039840637
8;9;Lorraine;117;21;9.60683760684
9;10;Alsace;50;8;9.16
10;11;Franche Comté;104;9;10.6923076923
11;12;Pays de la Loire;300;28;10.9366666667
12;13;Bretagne;185;21;10.7513513514
13;14;Poitou Charentes;89;15;11.7865168539
14;15;Aquitaine;99;19;10.9595959596
15;16;Midi-Pyrénées;27;8;9.40740740741
16;17;limousin;6;2;10.0
17;18;Rhône-Alpes;79;18;10.0379746835
18;19;Auvergne;107;11;10.5841121495
19;20;Languedoc;206;42;11.2038834951
20;21;Provence Côte d'Azur;165;33;11.4515151515
