;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;16;18;50.0
1;2;Champagne;3;4;75.0
2;3;Picardie;18;6;37.2222222222
3;4;Haute-Normandie;8;6;77.5
4;5;Centre;6;14;36.6666666667
5;6;Basse-Normandie;2;4;30.0
6;7;Bourgogne;0;5;
7;8;Nord;18;9;46.6666666667
8;9;Lorraine;0;12;
9;10;Alsace;2;4;130.0
10;11;Franche Comté;23;23;34.5652173913
11;12;Pays de la Loire;6;10;70.0
12;13;Bretagne;4;9;57.5
13;14;Poitou Charentes;7;14;57.8571428571
14;15;Aquitaine;1;10;30.0
15;16;Midi-Pyrénées;9;12;43.3333333333
16;17;limousin;0;2;
17;18;Rhône-Alpes;18;20;56.2777777778
18;19;Auvergne;3;7;60.0
19;20;Languedoc;1;9;60.0
20;21;Provence Côte d'Azur;4;6;70.0
