;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;323;77;223.801857585
1;2;Champagne;36;5;212.916666667
2;3;Picardie;33;12;126.363636364
3;4;Haute-Normandie;82;21;209.304878049
4;5;Centre;63;13;231.468253968
5;6;Basse-Normandie;23;11;236.956521739
6;7;Bourgogne;21;6;291.666666667
7;8;Nord;60;11;302.416666667
8;9;Lorraine;69;15;262.434782609
9;10;Alsace;9;5;151.277777778
10;11;Franche Comté;21;4;302.380952381
11;12;Pays de la Loire;137;28;206.51459854
12;13;Bretagne;139;32;262.197841727
13;14;Poitou Charentes;27;8;300.37037037
14;15;Aquitaine;84;25;170.208333333
15;16;Midi-Pyrénées;67;19;221.791044776
16;17;limousin;13;3;109.692307692
17;18;Rhône-Alpes;64;43;191.0
18;19;Auvergne;29;9;237.586206897
19;20;Languedoc;74;25;188.445945946
20;21;Provence Côte d'Azur;80;24;209.4625
