;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;55;32;151.172727273
1;2;Champagne;0;0;
2;3;Picardie;17;11;146.870588235
3;4;Haute-Normandie;3;9;118.333333333
4;5;Centre;6;5;167.333333333
5;6;Basse-Normandie;4;4;152.5
6;7;Bourgogne;7;5;145.428571429
7;8;Nord;7;4;125.0
8;9;Lorraine;10;6;122.0
9;10;Alsace;5;3;92.4
10;11;Franche Comté;16;5;154.625
11;12;Pays de la Loire;16;8;108.0625
12;13;Bretagne;20;10;103.9
13;14;Poitou Charentes;2;4;90.0
14;15;Aquitaine;17;8;114.567647059
15;16;Midi-Pyrénées;18;6;179.266666667
16;17;limousin;12;4;159.166666667
17;18;Rhône-Alpes;24;20;148.808333333
18;19;Auvergne;8;5;100.5
19;20;Languedoc;20;10;128.75
20;21;Provence Côte d'Azur;19;14;144.263157895
