;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;16;6;116.875
1;2;Champagne;4;4;97.5
2;3;Picardie;4;2;115.0
3;4;Haute-Normandie;1;1;60.0
4;5;Centre;17;9;121.147058824
5;6;Basse-Normandie;3;1;80.0
6;7;Bourgogne;5;2;92.0
7;8;Nord;8;6;61.375
8;9;Lorraine;25;7;90.28
9;10;Alsace;9;2;119.111111111
10;11;Franche Comté;19;4;108.631578947
11;12;Pays de la Loire;17;7;81.4705882353
12;13;Bretagne;17;7;91.8823529412
13;14;Poitou Charentes;4;4;168.75
14;15;Aquitaine;40;14;99.25
15;16;Midi-Pyrénées;22;6;82.1363636364
16;17;limousin;5;2;97.0
17;18;Rhône-Alpes;10;8;176.0
18;19;Auvergne;24;6;74.0
19;20;Languedoc;13;10;65.7692307692
20;21;Provence Côte d'Azur;18;6;74.7222222222
