;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;2164;601;214.409195933
1;2;Champagne;447;129;208.102908277
2;3;Picardie;595;148;193.264705882
3;4;Haute-Normandie;543;132;198.576427256
4;5;Centre;699;203;239.560085837
5;6;Basse-Normandie;538;136;217.5
6;7;Bourgogne;208;68;208.975961538
7;8;Nord;855;227;215.489473684
8;9;Lorraine;708;194;206.160310734
9;10;Alsace;405;119;199.660493827
10;11;Franche Comté;470;131;197.857446809
11;12;Pays de la Loire;1051;225;197.328734539
12;13;Bretagne;819;220;214.23015873
13;14;Poitou Charentes;648;164;229.1875
14;15;Aquitaine;868;244;216.248847926
15;16;Midi-Pyrénées;483;153;219.198757764
16;17;limousin;172;44;197.465116279
17;18;Rhône-Alpes;1097;343;205.719234275
18;19;Auvergne;380;117;198.547368421
19;20;Languedoc;734;254;223.052452316
20;21;Provence Côte d'Azur;815;227;220.459509202
