;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;474;60;13.6318565401
1;2;Champagne;24;4;9.0
2;3;Picardie;175;22;12.7285714286
3;4;Haute-Normandie;108;13;11.4583333333
4;5;Centre;84;9;9.02380952381
5;6;Basse-Normandie;152;12;14.3830921053
6;7;Bourgogne;73;9;10.9606849315
7;8;Nord;54;9;11.4555555556
8;9;Lorraine;125;17;19.816
9;10;Alsace;50;12;19.77
10;11;Franche Comté;47;8;19.9659574468
11;12;Pays de la Loire;188;26;13.3021276596
12;13;Bretagne;171;17;18.3567251462
13;14;Poitou Charentes;63;10;11.3492063492
14;15;Aquitaine;145;21;12.6482758621
15;16;Midi-Pyrénées;44;8;14.6818181818
16;17;limousin;19;4;13.2236842105
17;18;Rhône-Alpes;450;46;13.3303333333
18;19;Auvergne;72;8;11.9027777778
19;20;Languedoc;174;20;9.78879310345
20;21;Provence Côte d'Azur;220;28;14.7204090909
