;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;474;319;143.748945148
1;2;Champagne;94;70;122.840425532
2;3;Picardie;129;79;139.263565891
3;4;Haute-Normandie;137;79;129.434306569
4;5;Centre;172;113;140.73255814
5;6;Basse-Normandie;137;86;150.875912409
6;7;Bourgogne;60;32;133.333333333
7;8;Nord;210;127;143.44047619
8;9;Lorraine;207;114;134.927536232
9;10;Alsace;129;74;142.131782946
10;11;Franche Comté;133;80;130.601503759
11;12;Pays de la Loire;182;125;141.180769231
12;13;Bretagne;205;119;135.063414634
13;14;Poitou Charentes;152;90;129.210526316
14;15;Aquitaine;242;147;137.70661157
15;16;Midi-Pyrénées;143;78;118.426573427
16;17;limousin;42;27;125.238095238
17;18;Rhône-Alpes;303;198;152.867161716
18;19;Auvergne;101;74;133.712871287
19;20;Languedoc;208;142;143.365384615
20;21;Provence Côte d'Azur;232;131;143.976293103
